54.81,-55.95,MED
55.02,-54.8967,MED
54.9833,-54.7817,MED
54.9817,-54.93,MED
54.9333,-54.6867,MED
54.7217,-54.5617,MED
54.6067,-54.6567,MED
54.3833,-54.3417,MED
54.4017,-54.6617,MED
55.01,-56.835,MED
53.6483,-54.0433,MED
53.9017,-53.8283,MED
53.8983,-54.5483,MED
53.58,-54.1667,MED
53.905,-53.9,MED
53.7617,-54.34,MED
54.0183,-57.0383,MED
54.405,-54.7917,MED
54.2567,-54.9817,MED
54.1683,-54.4933,MED
54.4833,-53.45,MED
54.3883,-53.2583,SM
54.2633,-53.2817,SM
55.2333,-56.5783,MED
55.1617,-56.7933,MED
54.8017,-54.8383,MED
54.52,-54.8783,MED
54.5117,-54.99,MED
54.7783,-53.09,MED
54.5833,-53.5583,SM
54.5533,-53.54,SM
54.4617,-54.6367,MED
54.355,-54.4767,MED
53.4617,-53.885,SM
53.695,-54.2017,MED
53.18,-54.3617,MED
52.6133,-54.1883,MED
53.8267,-54.5033,MED
53.48,-54.4317,MED
53.8617,-54.35,MED
53.3583,-54.7983,MED
52.1217,-52.5683,SM
53.3383,-55.1283,MED
52.4867,-54.2733,MED
54.035,-54.97,MED
53.5383,-53.5733,SM
53.4033,-54.6367,MED
53.535,-53.5633,SM
49.98,-54.1483,MED
51.1417,-53.05,MED
49.9533,-53.81,SM
50.0133,-53.74,MED
49.98,-53.64,MED
52.995,-50.7917,MED
53.41,-51.5367,MED
52.235,-51.4833,MED
52.2683,-51.495,MED
53.22,-52.17,MED
52.1983,-52.26,MED
52.805,-52.2067,MED
52.08,-52.625,SM
51.9533,-53.3583,MED
50.69,-52.8483,MED
49.6117,-53.2517,MED
51.6533,-51.9083,MED
50.5467,-51.5717,MED
51.535,-49.9617,MED
49.2483,-51.465,MED
51.1683,-49.2867,SM
50.0783,-49.2467,SM
52.3917,-53.9,MED
51.7217,-52.7567,MED
52.1733,-53.635,MED
52.5367,-53.1983,MED
51.9817,-54.62,MED
52.4833,-54.2283,MED
54.12,-55.9683,SM
54.2317,-54.9717,MED
54.2833,-56.4933,MED
53.8,-53.8067,MED
54.5317,-55.5883,MED
54.3817,-56.285,MED
54.7183,-56.905,MED
54.6317,-56.5833,MED
54.5533,-56.7033,SM
54.3033,-56.3617,SM
54.43,-56.2917,SM
54.9017,-53.0983,MED
50.1233,-55.755,MED
51.33,-54.0683,MED
51.155,-52.3567,MED
51.1667,-52.165,SM
50.9467,-52.2833,SM
51.31,-53.4933,MED
50.9617,-52.3683,MED
51.41,-54.3717,MED
50.54,-53.1017,MED
50.44,-52.515,SM
50.3333,-51.035,MED
51.16,-53.6233,SM
53.275,-53.0017,MED
52.9667,-52.5917,SM
50.9467,-51.2117,MED
51.605,-53.1167,MED
50.405,-50.5783,SM
50.5133,-51.0433,MED
50.6967,-50.995,MED
50.7067,-51.1417,MED
50.62,-51.2283,MED
50.64,-51.5483,MED
50.5117,-51.2067,SM
50.495,-51.165,SM
50.3567,-50.85,SM
52.8683,-49.7733,MED
52.8583,-49.7817,MED
53.295,-50.3883,SM
52.15,-50.6617,MED
50.6317,-50.4017,SM
50.27,-50.215,SM
50.9067,-49.945,BB
51.5033,-50.6983,GR
50.8283,-50.0883,SM
51.0733,-51.705,GEN
50.6633,-51.03,SM
51.19,-50.3767,LG
50.9033,-50.375,SM
51.515,-51.4567,SM
51.01,-51.6417,MED
51.0983,-52.3867,SM
51.3417,-51.7567,SM
51.1,-51.375,SM
49.3733,-52.2833,SM
50.8133,-50.1883,SM
51.3183,-50.2767,SM
51.4483,-51.2817,SM
49.955,-48.9783,SM
50.24,-49.7617,SM
53.905,-56.0683,MED
53.895,-55.7067,MED
54.755,-56.8817,MED
54.6983,-56.94,MED
54.635,-56.9717,SM
54.2767,-56.0333,MED
54.3183,-56.4617,MED
54.2817,-56.485,SM
54.6,-54.755,SM
54.6717,-56.8983,SM
54.2983,-56.485,SM
54.2867,-56.5317,SM
54.2233,-56.33,SM
52.845,-55.0983,MED
53.8117,-54.7283,MED
53.58,-55.1917,MED
53.285,-53.9417,MED
53.3333,-54.145,MED
53.0633,-55.12,MED
51.995,-54.1467,SM
52.595,-54.0217,MED
51.7583,-53.8967,MED
52.2817,-53.5883,MED
52.7717,-54.575,MED
52.3783,-53.8167,MED
52.3617,-53.62,MED
53.0483,-54.555,MED
52.245,-54.3633,MED
51.5417,-53.9417,MED
52.7733,-54.58,SM
51.7833,-53.5,MED
53.355,-54.875,MED
52.7783,-54.2583,MED
53.6683,-54.8717,SM
53.235,-55.255,MED
51.9733,-53.1867,SM
52.21,-54.0433,MED
51.455,-53.2767,MED
51.3917,-53.7833,MED
53.3967,-55.24,SM
52.9083,-54.7083,MED
53.2767,-54.9483,SM
52.585,-54.7117,MED
52.3617,-55.315,MED
51.7883,-53.3583,MED
52.65,-54.3783,MED
51.475,-53.7467,MED
52.4983,-53.7883,MED
52.1983,-54.3467,SM
51.82,-53.3817,MED
52.62,-54.3833,MED
52.335,-54.1583,MED
51.9433,-53.4917,MED
51.935,-53.4933,MED
52.0667,-55.4133,SM
52.0767,-55.41,SM
51.87,-53.695,MED
51.94,-55.4417,MED
51.8583,-55.3783,SM
50.8917,-53.1333,MED
50.5333,-52.65,SM
51.33,-53.55,SM
51.2333,-53.32,MED
51.1083,-53.61,MED
51.2367,-53.4533,MED
50.68,-52.6883,MED
50.0567,-54.7933,SM
49.86,-50.09,SM
49.4433,-49.6617,BB
50.0733,-50.0367,MED
50.335,-51.64,LG
50.185,-50.5133,SM
50.5133,-51.5517,MED
50.3333,-51.6383,LG
50.49,-51.52,MED
50.5967,-51.7783,MED
50.2817,-51.8617,SM
50.675,-51.3467,SM
50.345,-51.2767,SM
52.635,-52.9017,MED
53.1167,-52.2917,MED
51.325,-53.58,MED
51.8817,-53.4467,MED
52.1367,-53.5067,MED
50.9167,-52.05,MED
51.3683,-53.7017,MED
50.3317,-52.5417,MED
51.5683,-53.12,MED
50.9317,-53.42,MED
50.9533,-52.9333,MED
51.51,-51.7,MED
51.6333,-53.2017,MED
51.6133,-52.6733,MED
50.815,-53.4967,MED
50.9933,-53.5083,SM
50.4067,-51.4217,MED
50.4467,-51.3917,MED
51.51,-53.2967,MED
51.0517,-53.5483,MED
51.6617,-53.4333,MED
51.865,-53.4133,MED
51.625,-53.2667,MED
51.4967,-53.5383,MED
51.0167,-53.3667,MED
50.575,-52.5617,MED
52.21,-53.3367,MED
51.69,-53.5617,MED
51.3983,-53.355,MED
51.3133,-53.49,MED
51.015,-52.95,MED
50.845,-52.4383,MED
50.5033,-52.3633,MED
51.9483,-53.37,MED
51.3767,-53.5017,MED
50.9383,-52.3383,MED
51.1217,-52.2367,MED
51.0767,-51.6117,MED
51.095,-51.8283,MED
50.4617,-52.9967,SM
50.245,-52.44,MED
50.2917,-52.8183,MED
49.955,-53.4333,MED
50.285,-52.425,MED
50.3617,-52.3583,MED
50.3567,-52.2583,MED
50.1267,-51.3333,MED
51.395,-50.6017,MED
49.37,-51.6233,MED
49.1633,-49.7667,MED
49.4683,-49.82,SM
50.135,-51.5033,MED
49.9917,-51.665,MED
51.3417,-51.455,MED
50.925,-51.6717,MED
49.63,-51.5133,MED
49.755,-51.71,SM
49.7117,-51.6067,MED
49.7517,-51.52,MED
49.46,-51.4367,MED
49.5017,-50.1917,SM
50.0467,-51.4,LG
49.8983,-51.615,MED
50.13,-51.4317,MED
50.035,-51.0317,SM
50.0083,-52.25,MED
50.1617,-51.8383,MED
49.97,-52.1533,MED
49.6233,-51.4183,LG
49.64,-51.5867,MED
47.775,-47.86,MED
47.8967,-48.945,SM
49.5917,-48.7733,SM
47.77,-47.8383,MED
49.145,-50.8233,LG
48.91,-50.4567,SM
48.7967,-49.43,SM
50.8583,-51.2333,MED
47.9983,-49.7133,SM
48.5067,-50.705,SM
48.505,-48.615,SM
50.45,-52.015,MED
49.4433,-50.875,MED
49.0883,-50.9383,SM
49.8083,-51.295,SM
49.6467,-51.6817,SM
49.96,-50.715,SM
49.9517,-51.435,MED
50.175,-52.11,MED
49.635,-51.1233,LG
49.9733,-51.7267,LG
50.3117,-51.73,MED
52.1433,-52.625,SM
50.2367,-51.8283,SM
49.82,-52.1217,SM
50.3617,-51.5417,SM
49.4767,-50.2817,SM
51.945,-52.7933,LG
50.255,-52.0417,SM
49.8167,-51.685,MED
49.44,-51.7583,SM
51.7767,-52.7283,SM
49.9183,-52.3033,SM
50.05,-51.8767,SM
49.43,-51.81,LG
49.8367,-52.1417,MED
49.9317,-52.1783,MED
51.485,-53.3817,MED
50.535,-52.46,SM
50.5733,-52.6467,SM
50.255,-53.0717,SM
48.5183,-48.6117,MED
49.4733,-50.265,SM
50.7233,-53.1617,SM
50.7383,-51.1133,SM
50.1933,-52.875,SM
49.655,-51.1017,MED
50.1267,-52.0967,MED
49.9567,-52.155,SM
50.19,-52.0733,MED
50.2767,-52.0317,SM
50.33,-51.7267,SM
49.4383,-51.7917,MED
49.1367,-50.7517,SM
49.8183,-51.2967,SM
50.575,-50.81,SM
48.6517,-52.5967,MED
48.855,-53.13,MED
49.2067,-53.2633,SM
49.665,-52.0067,MED
49.8917,-54.9783,MED
50.785,-53.3367,MED
50.36,-51.9333,MED
50.9017,-53.4683,MED
50.835,-53.1117,MED
50.02,-51.98,MED
50.7867,-54.9767,SM
50.4483,-54.12,MED
50.5633,-54.1467,MED
50.5617,-53.8,MED
50.0433,-54.0517,MED
50.57,-54.5667,MED
50.6933,-54.7867,MED
50.1083,-53.2817,SM
49.7483,-54.95,MED
49.8467,-54.4383,MED
49.8483,-54.4117,MED
49.6217,-55.04,MED
49.7583,-55.0617,MED
49.7933,-54.9267,MED
53.3833,-55.2733,GEN
53.3583,-55.2483,GEN
53.4033,-55.3567,GEN
53.4233,-55.0133,GEN
48.2783,-50.7483,SM
48.285,-50.105,SM
47.03,-48.4917,BB
47.385,-48.6183,MED
47.6467,-48.295,BB
47.9567,-47.7933,SM
47.665,-48.2717,SM
48.3817,-50.26,SM
48.4383,-50.315,LG
48.9783,-50.6733,SM
48.9267,-50.4117,MED
48.0483,-49.155,SM
48.0417,-48.65,BB
48.4283,-50.085,BB
48.4117,-50.2083,SM
48.325,-50.0883,SM
48.7783,-50.27,MED
48.5533,-50.1333,SM
48.4383,-50.3083,LG
45.4717,-47.895,SM
53.1067,-55.175,GEN
53.0817,-55.2433,GEN
49.5717,-50.6183,MED
47.765,-49.6117,GR
49.1733,-51.61,SM
50.07,-51.635,SM
49.3183,-50.925,MED
49.4667,-51.5983,SM
49.445,-51.2433,MED
49.58,-51.9317,MED
49.255,-51.4317,SM
48.875,-50.0933,BB
49.185,-51.6733,BB
49.495,-52.0083,MED
49.7783,-51.86,MED
49.4267,-50.985,BB
49.315,-50.79,GR
49.625,-52.1317,MED
49.2517,-51.8317,SM
49.065,-48.835,BB
53.345,-55.08,GEN
53.3167,-55.3517,GEN
53.4333,-55.2133,GEN
53.34,-55.415,GEN
53.4267,-55.3217,GEN
53.465,-55.4083,GEN
53.5733,-55.2383,GEN
53.6433,-55.4,GEN
53.73,-55.5,GEN
53.8167,-55.9417,SM
54.585,-56.6317,SM
54.5867,-56.775,SM
54.995,-56.745,SM
54.2683,-56.415,MED
54.275,-56.6267,MED
54.7,-56.9517,MED
54.8633,-54.9017,MED
54.7683,-55.3283,MED
54.7167,-56.775,MED
54.73,-56.895,MED
54.7367,-56.9233,MED
54.5433,-55.8217,MED
54.195,-56.1033,MED
54.1633,-56.3,MED
54.5917,-56.8317,SM
53.8867,-55.8,MED
53.8117,-55.5417,MED
54.7667,-56.935,SM
54.305,-55.9917,SM
55.095,-56.82,MED
54.4083,-55.7283,SM
54.0333,-56.115,MED
53.9967,-56.16,SM
54.25,-56.3183,LG
54.5483,-56.6683,MED
54.4183,-56.6133,MED
54.2167,-56.4083,MED
51.9967,-54.7517,GEN
51.96,-54.595,GEN
51.5083,-56.4467,GEN
47.49,-48.83,MED
47.6283,-48.4683,BB
49.4567,-51.1733,SM
49.26,-51.095,MED
49.1517,-51.42,MED
49.3333,-51.7983,MED
49.2483,-50.6033,SM
49.04,-52.0017,MED
49.1417,-52.0033,SM
49.3483,-51.255,SM
48.5817,-50.6317,MED
48.4933,-50.5533,SM
48.3933,-49.9367,SM
48.8517,-50.6983,MED
48.375,-50.41,SM
48.395,-49.7367,SM
48.2817,-49.5033,GR
48.515,-49.7367,SM
47.9633,-50.025,SM
48.415,-51.0583,MED
48.3183,-49.9533,SM
48.3867,-50.4283,SM
48.405,-50.5917,SM
48.7383,-50.315,SM
48.1933,-50.0383,SM
48.3817,-49.93,SM
48.22,-49.87,SM
48.8033,-50.2933,SM
48.7583,-50.2617,GR
48.6683,-50.2683,MED
48.51,-50.5367,MED
48.5867,-50.615,MED
48.4533,-50.145,MED
48.2533,-50.1583,SM
48.375,-50.16,GR
48.3967,-50.2483,SM
47.7983,-48.2917,GR
48.2867,-50.1533,GR
47.8133,-47.4417,SM
47.4933,-48.8283,SM
52.9083,-55.28,MED
52.435,-55.015,MED
51.5333,-54.3167,MED
52.3867,-54.7633,MED
51.67,-54.7783,SM
51.9417,-54.5167,MED
52.4867,-54.99,SM
52.27,-55.285,SM
51.6017,-54.6733,MED
51.7017,-54.9783,MED
51.7033,-54.95,MED
51.83,-55.5883,MED
54.7833,-54.585,SM
52.4567,-54.9317,MED
52.44,-54.85,MED
52.4167,-54.8017,MED
52.6083,-55.3233,MED
52.6067,-55.3133,SM
52.2033,-55.2733,SM
51.8183,-54.8633,SM
52.3267,-54.875,MED
51.5967,-54.9533,SM
52.4433,-55.3967,MED
52.035,-54.735,SM
51.8,-54.925,MED
51.66,-54.9533,MED
51.9983,-54.7183,MED
52.4583,-54.9583,MED
52.3333,-54.8717,LG
52.1583,-54.6717,MED
52.115,-54.6583,MED
52.28,-54.6967,LG
51.9833,-54.7817,MED
50.6883,-53.1417,MED
51.1267,-53.78,MED
51.4367,-54.6283,MED
50.6883,-53.2767,MED
50.7033,-53.8683,MED
50.1333,-52.8067,MED
51.225,-54.5933,SM
51.44,-54.53,MED
51.0617,-55.0317,MED
50.795,-53.06,MED
50.5433,-53.9283,MED
50.0583,-52.785,MED
50.6017,-53.3167,SM
50.6717,-53.125,MED
51.1183,-53.1017,MED
50.1933,-52.5083,MED
50.8667,-53.605,MED
51.4767,-53.6717,MED
49.635,-51.1567,MED
50.175,-52.0833,MED
50.5367,-53.2167,MED
49.885,-51.9133,MED
50.8817,-52.2883,MED
50.27,-52.7983,MED
50.665,-52.66,SM
50.9383,-53.135,MED
50.9517,-52.3367,MED
50.8017,-52.565,MED
50.1283,-52.5,MED
50.615,-52.85,SM
49.66,-51.105,MED
49.295,-51.4,MED
49.4167,-51.0183,SM
50.9217,-53.0117,MED
50.4,-52.9117,MED
51.3983,-53.3583,MED
51.0117,-53.5533,SM
51.1633,-53.075,LG
50.9783,-53.175,SM
50.8217,-53.375,MED
50.6,-53.2583,SM
51.5383,-52.605,MED
50.9,-53.4633,MED
50.86,-52.875,MED
50.79,-52.9483,MED
50.725,-52.5167,MED
50.5283,-52.2283,LG
49.99,-51.5,MED
51.355,-53.2217,SM
50.7117,-53.0733,SM
50.65,-51.6733,SM
49.7867,-50.58,MED
49.7533,-52.3733,MED
49.2217,-51.5183,MED
49.3117,-51.7067,SM
49.1617,-51.88,MED
49.105,-50.8817,MED
49.195,-51.595,MED
49.8333,-51.32,MED
49.3117,-51.38,SM
50.17,-51.97,MED
50.2767,-53.3933,MED
50.415,-53.615,SM
50.3017,-53.21,MED
49.98,-52.3817,MED
49.7,-51.455,MED
49.4217,-52.0067,MED
49.92,-52.19,MED
49.7833,-52.285,MED
50.3767,-53.17,MED
51.8633,-53.255,SM
50.585,-52.7683,MED
50.5,-52.7983,MED
50.6033,-52.3867,MED
50.6067,-52.6817,MED
50.5883,-52.7167,LG
50.55,-52.6283,MED
50.6383,-53.6433,MED
50.5067,-52.7867,MED
50.2233,-52.7317,MED
51.715,-50.95,MED
51.8533,-52.5483,SM
52.4033,-53.235,SM
51.0583,-51.2467,SM
50.8833,-51.155,SM
50.88,-51.1867,SM
53.1367,-50.1317,SM
53.1967,-49.7933,SM
52.9517,-50.4367,SM
52.7933,-49.9967,SM
48.4933,-51.015,SM
47.8867,-51.23,MED
49.7867,-50.58,MED
48.2217,-51.6317,MED
48.6267,-52.7983,MED
48.675,-52.845,SM
48.4483,-51.3083,MED
48.2133,-52.4367,MED
48.0717,-51.705,MED
48.2483,-53.1833,SM
47.9783,-51.645,MED
47.9733,-51.765,MED
47.755,-52.4717,MED
47.5967,-52.1367,MED
47.5667,-52.0333,MED
47.4033,-52.4133,VLG
48.4267,-51.78,SM
48.57,-50.9917,SM
47.83,-51.2383,SM
47.4667,-47.1117,SM
48.1333,-47.7567,SM
49.385,-50.57,SM
48.7583,-49.4783,SM
48.3283,-48.5883,MED
48.3283,-49.025,SM
48.2767,-47.995,SM
48.2983,-48.0517,SM
49.1567,-49.8517,LG
49.0067,-51.3767,LG
48.9517,-50.015,SM
48.7717,-51.0233,MED
49.015,-50.0733,SM
49.1517,-51.3267,SM
49.1733,-50.6767,SM
49.2367,-50.1983,SM
49.1267,-50.5617,SM
49.0033,-50.7167,SM
49.0933,-50.7883,MED
49.3,-51.3417,SM
48.3617,-49.23,MED
48.4783,-48.5683,SM
49.24,-51.22,MED
49.1033,-50.105,SM
48.775,-51.2767,SM
48.1367,-48.4067,SM
48.3733,-49.7383,BB
48.41,-49.5033,MED
48.6567,-51.6717,SM
49.06,-51.805,SM
49.0433,-50.96,SM
48.48,-50.2483,SM
48.675,-50.2517,MED
48.6367,-51.415,SM
48.6333,-51.5317,SM
48.3767,-48.1867,SM
48.9767,-49.3617,SM
51.43,-51.4217,MED
49.47,-50.8783,MED
50.0833,-51.835,MED
49.2967,-50.185,MED
49.685,-51.67,MED
49.9667,-51.06,MED
49.5583,-50.8383,MED
49.3067,-51.0683,MED
49.285,-50.65,MED
48.9467,-51.1383,MED
48.8017,-49.74,MED
49.94,-51.5017,MED
48.5767,-49.2533,MED
49.9733,-51.4583,MED
50.5533,-51.5967,MED
49.6183,-50.3283,MED
49.585,-52.0083,MED
49.1667,-51.1217,MED
49.245,-51.355,MED
49.0217,-51.69,MED
49.5133,-51.8633,MED
49.6783,-50.9033,SM
49.5667,-50.8267,MED
49.06,-50.86,MED
49.0733,-50.2917,MED
49.0567,-51.195,MED
49.6617,-51.2133,MED
49.1817,-50.7683,MED
50.0267,-51.6783,MED
49.9117,-51.8183,MED
50.0317,-51.065,MED
49.2233,-51.005,MED
49.8533,-51.9267,MED
48.7133,-50.3417,SM
49.1417,-50.9567,MED
49.6567,-51.2283,MED
49.3317,-51.5617,MED
48.7,-51.0067,MED
49.835,-51.9383,MED
49.63,-51.8717,MED
48.4333,-50.0117,MED
48.6333,-51.0683,MED
48.6233,-51.0767,MED
49.4867,-51.565,MED
49.4333,-51.2533,MED
49.2767,-51.0683,MED
49.3217,-51.7633,MED
48.9267,-49.4383,LG
48.8467,-51.2517,MED
48.6817,-51.195,MED
49.475,-51.63,SM
49.3033,-51.7717,MED
49.685,-51.3633,MED
49.67,-51.3917,MED
49.4883,-51.4017,MED
49.2983,-51.5033,MED
49.1217,-51.4733,MED
49.2583,-50.9917,MED
49.3117,-50.695,MED
45.4567,-52.0433,RAD
48.16,-48.0333,MED
48.365,-48.3583,MED
48.155,-48.0983,SM
48.1033,-48.53,MED
48.03,-48.1817,SM
48.135,-49.125,SM
47.1333,-46.295,MED
48.8967,-49.8883,SM
48.5917,-49.1467,SM
49.585,-50.2367,SM
49.0067,-50.1083,SM
48.8783,-50.4183,SM
48.9583,-50.0017,MED
48.5783,-49.345,SM
48.4083,-49.9783,SM
48.945,-51.6067,MED
48.4983,-49.9167,SM
48.6867,-49.3917,SM
48.715,-49.115,SM
48.795,-49.455,MED
48.725,-49.6517,MED
48.8883,-49.2267,MED
48.6733,-50.2033,SM
48.7483,-50.0267,MED
49.1533,-50.2433,SM
49.2117,-49.9917,SM
48.8817,-48.82,SM
48.6217,-48.25,MED
49.4617,-50.3233,MED
49.2283,-49.9767,SM
48.5967,-50.275,SM
48.0733,-49.6333,SM
48.2583,-49.1017,MED
49.525,-50.3567,SM
48.5667,-48.73,MED
48.2517,-49.89,MED
49.3417,-50.3433,LG
48.7767,-50.5967,LG
48.5283,-49.375,SM
48.4167,-48.7617,MED
49.01,-50.9217,MED
49.54,-50.3883,SM
49.555,-50.5433,LG
48.92,-50.0267,SM
48.74,-49.3783,SM
49.02,-50.33,MED
48.2183,-48.7767,SM
48.9683,-49.8933,SM
48.9817,-51.015,MED
48.9167,-49.7333,SM
48.3167,-48.7583,MED
48.7983,-50.3833,MED
49.26,-50.3933,MED
48.2817,-48.495,MED
49.085,-50.045,MED
48.845,-49.7283,SM
47.7,-47.2433,MED
47.9517,-48.445,SM
48.19,-48.325,MED
48.2283,-49.5267,LG
48.63,-49.9567,MED
49.0933,-50.355,MED
49.1717,-51.2983,MED
48.8467,-49.6433,SM
48.44,-48.8583,SM
48.1217,-49.065,SM
48.18,-48.555,SM
48.2633,-49.4267,MED
48.2883,-49.575,SM
48.2183,-48.8533,SM
48.1117,-49.1983,SM
48.69,-51.04,SM
48.8917,-50.27,MED
48.2717,-49.79,SM
48.205,-49.44,MED
48.715,-50.3117,MED
48.9517,-50.265,SM
48.8717,-50.38,SM
48.7617,-50.3883,SM
49.395,-50.9433,SM
48.6733,-48.91,LG
48.87,-51.0683,MED
49.0383,-51.065,MED
48.9867,-51.155,MED
49.3117,-50.5283,SM
48.5933,-49.0083,SM
48.6583,-49.0483,SM
48.585,-49.41,MED
49.0417,-49.9533,SM
48.3217,-48.3433,SM
48.295,-48.405,MED
48.4083,-48.2417,SM
48.4033,-48.1283,SM
48.3283,-48.5683,MED
48.3433,-48.5483,SM
48.4183,-48.5533,MED
48.3633,-48.6383,SM
48.3217,-48.6633,SM
48.3283,-48.695,SM
48.25,-48.7383,SM
48.4467,-48.6717,SM
